Auswertung;TabZeileNeu;TabZeile;aktJahr;Schuljahr;Stichdatum;GdeNr;GemeindeGde;Gemeinde;VerwaltungskreisNr;Verwaltungskreis;SchuleNr;Schule;TrägerNr;Träger;USpracheNr;Unterrichtssprache;BildungsstufeNr;Bildungsstufe;SchultypNr;Schultyp;Anzahl_Schueler;Anzahl_Frauen;Anzahl_Ausl;Anzahl_Fremdspr;Bezeichungen_fr;GemeindeGde_fr;Gemeinde_fr;Verwaltungskreis_fr;Schule_fr;Traeger_fr;Unterrichtssprache_fr;Bildungsstufe_fr;Schultyp_fr
1;42;1;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;44;Schule Mürren;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;14;8;3;4;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Mürren;École publique;allemand;Degré primaire;Classes régulières degré primaire
2;41;2;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;2802;Schule Stechelberg;22;Öffentliche Schule;;-;10000;Total Schule;;-;31;13;10;11;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Stechelberg;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;2802;Schule Stechelberg;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;19;9;7;7;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Stechelberg;École publique;allemand;Degré préscolaire;Degré préscolaire
1;42;1;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;2802;Schule Stechelberg;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;12;4;3;4;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Stechelberg;École publique;allemand;Degré primaire;Classes régulières degré primaire
2;41;2;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;42;Schule Wengen;22;Öffentliche Schule;;-;10000;Total Schule;;-;62;30;24;25;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Wengen;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;42;Schule Wengen;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;14;8;7;6;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Wengen;École publique;allemand;Degré préscolaire;Degré préscolaire
1;42;1;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;42;Schule Wengen;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;48;22;17;19;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Wengen;École publique;allemand;Degré primaire;Classes régulières degré primaire
2;41;2;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;2436;Internat Schönfels;24;Nicht subventionierte Schule;;-;10000;Total Schule;;-;5;1;3;4;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Internat Schönfels;École non subventionnée;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;2436;Internat Schönfels;24;Nicht subventionierte Schule;180;Deutsch;10003;Sekundarstufe I;20005;Realklassen, RILZ3+ und integrierte Sonderschulung;5;1;3;4;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Internat Schönfels;École non subventionnée;allemand;Degré secondaire I;Classes générales, OAIr3+ et enseignement spécialisé intégré
2;41;2;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;830;Schule Lauterbrunnen;22;Öffentliche Schule;;-;10000;Total Schule;;-;108;53;17;13;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Lauterbrunnen;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;830;Schule Lauterbrunnen;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;42;23;5;5;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Lauterbrunnen;École publique;allemand;Degré primaire;Classes régulières degré primaire
1;42;1;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;830;Schule Lauterbrunnen;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20005;Realklassen, RILZ3+ und integrierte Sonderschulung;34;11;8;7;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Lauterbrunnen;École publique;allemand;Degré secondaire I;Classes générales, OAIr3+ et enseignement spécialisé intégré
1;42;1;2012;2012/13;15.09.2012;584;Gemeinde Lauterbrunnen;Lauterbrunnen;250;Verwaltungskreis Interlaken-Oberhasli;830;Schule Lauterbrunnen;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20031;Sekundarklassen und spezielle Sekundarklassen;32;19;4;1;franz. Bezeichnungen:;Commune de Lauterbrunnen;Lauterbrunnen;Arrondissement administratif Interlaken-Oberhasli;Schule Lauterbrunnen;École publique;allemand;Degré secondaire I;Classes secondaires (sections m et p)
4;31;4;2012;2012/13;15.09.2012;585;Gemeinde Leissigen;Leissigen;250;Verwaltungskreis Interlaken-Oberhasli;10585;Total Gemeinde Leissigen nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;77;33;5;1;franz. Bezeichnungen:;Commune de Leissigen;Leissigen;Arrondissement administratif Interlaken-Oberhasli;Total commune de Leissigen selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;585;Gemeinde Leissigen;Leissigen;250;Verwaltungskreis Interlaken-Oberhasli;10585;Total Gemeinde Leissigen nach Schulstufe;;-;180;Deutsch;10001;Vorschulstufe;;-;18;9;1;1;franz. Bezeichnungen:;Commune de Leissigen;Leissigen;Arrondissement administratif Interlaken-Oberhasli;Total commune de Leissigen selon degré d'enseignement;-;allemand;Degré préscolaire;-
3;32;3;2012;2012/13;15.09.2012;585;Gemeinde Leissigen;Leissigen;250;Verwaltungskreis Interlaken-Oberhasli;10585;Total Gemeinde Leissigen nach Schulstufe;;-;180;Deutsch;10002;Primarstufe;;-;59;24;4;0;franz. Bezeichnungen:;Commune de Leissigen;Leissigen;Arrondissement administratif Interlaken-Oberhasli;Total commune de Leissigen selon degré d'enseignement;-;allemand;Degré primaire;-
2;41;2;2012;2012/13;15.09.2012;585;Gemeinde Leissigen;Leissigen;250;Verwaltungskreis Interlaken-Oberhasli;17;Schule und Kindergarten Leissigen;22;Öffentliche Schule;;-;10000;Total Schule;;-;77;33;5;1;franz. Bezeichnungen:;Commune de Leissigen;Leissigen;Arrondissement administratif Interlaken-Oberhasli;Schule und Kindergarten Leissigen;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;585;Gemeinde Leissigen;Leissigen;250;Verwaltungskreis Interlaken-Oberhasli;17;Schule und Kindergarten Leissigen;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;18;9;1;1;franz. Bezeichnungen:;Commune de Leissigen;Leissigen;Arrondissement administratif Interlaken-Oberhasli;Schule und Kindergarten Leissigen;École publique;allemand;Degré préscolaire;Degré préscolaire
1;42;1;2012;2012/13;15.09.2012;585;Gemeinde Leissigen;Leissigen;250;Verwaltungskreis Interlaken-Oberhasli;17;Schule und Kindergarten Leissigen;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;59;24;4;0;franz. Bezeichnungen:;Commune de Leissigen;Leissigen;Arrondissement administratif Interlaken-Oberhasli;Schule und Kindergarten Leissigen;École publique;allemand;Degré primaire;Classes régulières degré primaire
4;31;4;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;10387;Total Gemeinde Lengnau (BE) nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;427;210;113;158;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Total commune de Lengnau (BE) selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;10387;Total Gemeinde Lengnau (BE) nach Schulstufe;;-;180;Deutsch;10001;Vorschulstufe;;-;73;38;26;36;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Total commune de Lengnau (BE) selon degré d'enseignement;-;allemand;Degré préscolaire;-
3;32;3;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;10387;Total Gemeinde Lengnau (BE) nach Schulstufe;;-;180;Deutsch;10002;Primarstufe;;-;240;119;67;89;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Total commune de Lengnau (BE) selon degré d'enseignement;-;allemand;Degré primaire;-
3;32;3;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;10387;Total Gemeinde Lengnau (BE) nach Schulstufe;;-;180;Deutsch;10003;Sekundarstufe I;;-;114;53;20;33;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Total commune de Lengnau (BE) selon degré d'enseignement;-;allemand;Degré secondaire I;-
2;41;2;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;1313;Kindergarten Fabrikstrasse;22;Öffentliche Schule;;-;10000;Total Schule;;-;20;10;8;9;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Kindergarten Fabrikstrasse;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;1313;Kindergarten Fabrikstrasse;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;20;10;8;9;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Kindergarten Fabrikstrasse;École publique;allemand;Degré préscolaire;Degré préscolaire
2;41;2;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;1314;Kindergarten Mühleweg;22;Öffentliche Schule;;-;10000;Total Schule;;-;17;7;7;8;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Kindergarten Mühleweg;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;1314;Kindergarten Mühleweg;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;17;7;7;8;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Kindergarten Mühleweg;École publique;allemand;Degré préscolaire;Degré préscolaire
2;41;2;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;1315;Kindergarten Pavillon Lengnau;22;Öffentliche Schule;;-;10000;Total Schule;;-;18;11;7;7;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Kindergarten Pavillon Lengnau;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;1315;Kindergarten Pavillon Lengnau;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;18;11;7;7;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Kindergarten Pavillon Lengnau;École publique;allemand;Degré préscolaire;Degré préscolaire
2;41;2;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;622;Schulhaus Kleinfeld;22;Öffentliche Schule;;-;10000;Total Schule;;-;98;54;32;44;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Schulhaus Kleinfeld;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;622;Schulhaus Kleinfeld;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;18;10;4;12;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Schulhaus Kleinfeld;École publique;allemand;Degré préscolaire;Degré préscolaire
1;42;1;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;622;Schulhaus Kleinfeld;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;74;41;25;28;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Schulhaus Kleinfeld;École publique;allemand;Degré primaire;Classes régulières degré primaire
1;42;1;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;622;Schulhaus Kleinfeld;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20032;Besondere Klassen Primarstufe;6;3;3;4;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Schulhaus Kleinfeld;École publique;allemand;Degré primaire;Classes spéciales degré primaire
2;41;2;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;623;Schule Lengnau;22;Öffentliche Schule;;-;10000;Total Schule;;-;274;128;59;90;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Schule Lengnau;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;623;Schule Lengnau;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;160;75;39;57;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Schule Lengnau;École publique;allemand;Degré primaire;Classes régulières degré primaire
1;42;1;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;623;Schule Lengnau;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20005;Realklassen, RILZ3+ und integrierte Sonderschulung;45;18;15;21;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Schule Lengnau;École publique;allemand;Degré secondaire I;Classes générales, OAIr3+ et enseignement spécialisé intégré
1;42;1;2012;2012/13;15.09.2012;387;Gemeinde Lengnau (BE);Lengnau (BE);242;Verwaltungskreis Biel/Bienne;623;Schule Lengnau;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20031;Sekundarklassen und spezielle Sekundarklassen;69;35;5;12;franz. Bezeichnungen:;Commune de Lengnau (BE);Lengnau (BE);Arrondissement administratif Biel/Bienne;Schule Lengnau;École publique;allemand;Degré secondaire I;Classes secondaires (sections m et p)
4;31;4;2012;2012/13;15.09.2012;792;Gemeinde Lenk;Lenk;248;Verwaltungskreis Obersimmental-Saanen;10792;Total Gemeinde Lenk nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;219;118;29;29;franz. Bezeichnungen:;Commune de Lenk;Lenk;Arrondissement administratif Haut-Simmental et Gessenay;Total commune de Lenk selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;792;Gemeinde Lenk;Lenk;248;Verwaltungskreis Obersimmental-Saanen;10792;Total Gemeinde Lenk nach Schulstufe;;-;180;Deutsch;10001;Vorschulstufe;;-;39;25;5;6;franz. Bezeichnungen:;Commune de Lenk;Lenk;Arrondissement administratif Haut-Simmental et Gessenay;Total commune de Lenk selon degré d'enseignement;-;allemand;Degré préscolaire;-
3;32;3;2012;2012/13;15.09.2012;792;Gemeinde Lenk;Lenk;248;Verwaltungskreis Obersimmental-Saanen;10792;Total Gemeinde Lenk nach Schulstufe;;-;180;Deutsch;10002;Primarstufe;;-;113;59;12;12;franz. Bezeichnungen:;Commune de Lenk;Lenk;Arrondissement administratif Haut-Simmental et Gessenay;Total commune de Lenk selon degré d'enseignement;-;allemand;Degré primaire;-
3;32;3;2012;2012/13;15.09.2012;792;Gemeinde Lenk;Lenk;248;Verwaltungskreis Obersimmental-Saanen;10792;Total Gemeinde Lenk nach Schulstufe;;-;180;Deutsch;10003;Sekundarstufe I;;-;67;34;12;11;franz. Bezeichnungen:;Commune de Lenk;Lenk;Arrondissement administratif Haut-Simmental et Gessenay;Total commune de Lenk selon degré d'enseignement;-;allemand;Degré secondaire I;-
2;41;2;2012;2012/13;15.09.2012;792;Gemeinde Lenk;Lenk;248;Verwaltungskreis Obersimmental-Saanen;97;Volksschule Lenk;22;Öffentliche Schule;;-;10000;Total Schule;;-;219;118;29;29;franz. Bezeichnungen:;Commune de Lenk;Lenk;Arrondissement administratif Haut-Simmental et Gessenay;Volksschule Lenk;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;792;Gemeinde Lenk;Lenk;248;Verwaltungskreis Obersimmental-Saanen;97;Volksschule Lenk;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;39;25;5;6;franz. Bezeichnungen:;Commune de Lenk;Lenk;Arrondissement administratif Haut-Simmental et Gessenay;Volksschule Lenk;École publique;allemand;Degré préscolaire;Degré préscolaire
1;42;1;2012;2012/13;15.09.2012;792;Gemeinde Lenk;Lenk;248;Verwaltungskreis Obersimmental-Saanen;97;Volksschule Lenk;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;113;59;12;12;franz. Bezeichnungen:;Commune de Lenk;Lenk;Arrondissement administratif Haut-Simmental et Gessenay;Volksschule Lenk;École publique;allemand;Degré primaire;Classes régulières degré primaire
1;42;1;2012;2012/13;15.09.2012;792;Gemeinde Lenk;Lenk;248;Verwaltungskreis Obersimmental-Saanen;97;Volksschule Lenk;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20005;Realklassen, RILZ3+ und integrierte Sonderschulung;27;8;4;4;franz. Bezeichnungen:;Commune de Lenk;Lenk;Arrondissement administratif Haut-Simmental et Gessenay;Volksschule Lenk;École publique;allemand;Degré secondaire I;Classes générales, OAIr3+ et enseignement spécialisé intégré
1;42;1;2012;2012/13;15.09.2012;792;Gemeinde Lenk;Lenk;248;Verwaltungskreis Obersimmental-Saanen;97;Volksschule Lenk;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20031;Sekundarklassen und spezielle Sekundarklassen;40;26;8;7;franz. Bezeichnungen:;Commune de Lenk;Lenk;Arrondissement administratif Haut-Simmental et Gessenay;Volksschule Lenk;École publique;allemand;Degré secondaire I;Classes secondaires (sections m et p)
4;31;4;2012;2012/13;15.09.2012;388;Gemeinde Leuzigen;Leuzigen;243;Verwaltungskreis Seeland;10388;Total Gemeinde Leuzigen nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;87;42;4;0;franz. Bezeichnungen:;Commune de Leuzigen;Leuzigen;Arrondissement administratif Seeland;Total commune de Leuzigen selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;388;Gemeinde Leuzigen;Leuzigen;243;Verwaltungskreis Seeland;10388;Total Gemeinde Leuzigen nach Schulstufe;;-;180;Deutsch;10001;Vorschulstufe;;-;24;6;1;0;franz. Bezeichnungen:;Commune de Leuzigen;Leuzigen;Arrondissement administratif Seeland;Total commune de Leuzigen selon degré d'enseignement;-;allemand;Degré préscolaire;-
